ids,locations,buildings,level,sizeFeet,BuyPricePerFeet,rentPricePerFeet,numberOfRooms,numberOfSuite,AgeOfBuilding,usage
979650d5-4382-45e6-aebc-439882c8fafa,筲箕灣/柴灣/藍灣半島,康華大廈 1座 ,3,260,18461,,"1
",,34,0.78
d03d4149-8a72-4e58-8f23-7951261706da,觀塘,曉麗苑 曉星閣 (B座) ,2,540,9074,,,,22,0.73
cf38018d-d2fb-4c5f-91ba-d08d4db9ea8c,灣仔/銅鑼灣,Yoo Residence ,2,397,28211,,"1
",,4,0.72
3a409234-7a45-4355-90c3-5a8715124761,黃埔/海逸,黃埔花園 12期 銀竹苑 9座 ,3,607,18121,,,,29,0.88
7ebf1661-7d03-4995-a916-142430601b7d,灣仔/銅鑼灣,東亞大樓 ,3,464,15086,,"2
",,53,0.71
f6f022ab-a65b-4dee-a142-60e06c986f46,北角/炮台山,寶城閣 ,1,318,21383,,"1
",,25,0.56
46e7d4a8-58c4-475a-a087-3e18c9c0d031,旺角/油麻地,中英樓 ,2,318,14150,,"2
",,54,0.88
a1739829-8d94-4ef8-9ddb-a1db4459f945,香港仔/鴨脷洲,碧瑤灣 32座 ,2,1296,22376,46,"3
",1,44,0.82
8237941d-c49f-4bf3-b24a-4edb05b6ea05,奧運站,維港灣 10座 ,3,520,27557,58,"2
",,19,0.75
e31451ce-d846-44ce-9a49-f439499d26ff,西半山,平安大廈,,877,22805,,,,61,0.67
68e8890b-740b-4844-afd7-a0b8599caa3d,筲箕灣/柴灣/藍灣半島,峻峰花園 D座 ,1,450,15955,,"2
",,32,0.84
bd5794b7-5fa5-4863-91b6-492ff0a3eb61,黃埔/海逸,半島豪庭 3座 ,3,440,20000,,"1
",,19,0.76
cf64fbee-4f6f-4a3b-9b39-9f4a225f9a8d,葵涌,美寧大廈 ,3,523,11816,,,,46,0.84
124a92b9-496a-44c6-861d-aa597d775b85,馬鞍山,海柏花園 6座 ,1,582,16838,,,,25,0.74
1ba5b2c0-ce15-4765-86fb-f6d0078929db,將軍澳,君傲灣 2座 ,2,653,16845,,"3
",1,13,0.76
fc8d01a5-9c19-46b3-bfb8-e54472227452,元朗,御豪山莊 11座 ,1,1379,11602,,,,20,0.7
a6dc56ac-7bde-4a36-8158-be8a2da10afc,火炭/沙田半山/九肚山,玖瓏山 日瓏閣 第1座 ,2,466,17167,,"1
",,4,
581530c5-a85e-443a-aa6f-82667572d6c4,西半山,康和大廈 ,2,480,20416,,"1
",,46,0.87
adae8a1c-6a90-43f9-b537-d96123677ce5,大圍,名家匯 2座 ,1,1066,17166,,,,10,0.73
f43417f2-1a35-4d00-9eb5-4ceacb300111,黃埔/海逸,海逸豪園 2期 玉庭軒 9座 ,1,538,22304,,,,18,0.79
93a3ee30-e480-49c7-8b7c-629645bd6e0e,西貢,帝琴灣 凱弦居 5座 ,3,1104,13586,,,,21,0.87
9aa1def7-e561-4f9f-a09d-bbf40eb49abd,東涌,東環 1期 3B座 ,3,466,14592,,,,3,
379885f2-6e16-4815-985f-aaf649f654e9,堅尼地城/西營盤,Ava 128 ,3,178,38202,,,,3,
02c5295d-313e-4728-b678-827521a7b4e8,將軍澳,日出康城 2期A 領都 3座 (左翼) ,1,686,11778,,"3
",1,9,0.76
4b0b1dff-3a91-4d45-a98d-11219d64389a,尖沙咀/佐敦,樂福大廈,,447,15838,,,,47,
59c248c6-c540-4442-af19-334aa601d219,荃灣,荃灣廣場  ,3,552,17028,,"3
",,28,0.79
f8b2acf8-af53-4638-92cf-0e2ae9ca3a2c,貝沙灣,貝沙灣 6期  ,1,1029,31098,,,,11,0.7
1befb38c-2786-49a6-b823-0ac4017b35f6,將軍澳,東港城 5座 ,2,524,15648,,"2
",,22,0.79
44efcd33-542f-44dc-8a2d-fa890423e1de,紅磡,悅目 ,3,431,22737,,,,3,
b98f2a4a-a6e4-434d-8928-446558292db1,西貢,輋徑篤路,,1690,14792,,,,28,0.79
9bede7df-6e95-47e4-aa27-fe1d59266d3a,美孚/華景,美孚新邨 4期 百老匯街113-115號 ,1,667,13493,,"3
",1,45,
b05181c3-e7b3-4210-a477-5ec377eea964,黃埔/海逸,德民大廈 ,1,316,18670,,,,35,0.81
97739053-319b-4dc8-ba0d-1cc79a58b0f3,屯門,屯門市廣場 1期 5座 ,2,473,15010,,"2
",,32,0.73
130eb333-3043-4123-b15c-deaa886ac27a,鑽石山/黃大仙,峻弦 2座 ,3,496,16129,,,,9,0.77
c9951825-9a69-49e6-adde-9be790ab7d12,屯門,兆畦苑 兆強閣 (A座) ,3,485,11340,,"2
",,29,0.76
ad2837b8-049e-47f3-9bf3-0f6cb8bdd837,土瓜灣,翔龍灣 2座 ,2,549,21493,,"3
",,13,0.73
a3892930-082c-4bdb-8773-cded68ff9741,海怡半島,海怡半島 1 期 海雅閣 (3座) ,2,610,16065,,,,28,0.81
b9b9ef0a-06a0-41f1-949a-841d08bf2f1e,西貢,坑口永隆路,,2400,20000,,,,,
f4c89a93-0ba3-463e-996c-f53ff28e2113,跑馬地/東半山,鳳輝臺,,407,21621,,"2
",,27,0.71
764be129-5bf8-494d-b1ec-65af2c1b1d49,屯門,慧豐園 1座 ,1,671,12667,,,,28,0.75
30741bc1-4cc0-48ff-af4d-e27002da3bbd,大埔半山/康樂園,嵐山 1期 8座 ,1,1536,16927,,"4
",1,5,
f3599301-db1d-4318-b342-582de4ae9391,屯門,恆順園,,639,10954,,,,29,0.82
6b7f6cc0-56ab-4421-be78-ce67f3fbaa21,愉景灣/離島,愉景灣   ,1,1359,11773,,"3
",1,29,
ec3f13a6-9f01-4a34-aed3-074885bf150c,將軍澳,維景灣畔 1期 1座 ,1,505,16831,,"2
",,19,0.73
d34a2b51-6a92-40eb-bd45-c8e2d140f038,西半山,高雲臺 ,2,763,23591,,"3
",1,25,0.76
f135ce51-ffe3-4626-9aa7-78488346f24c,杏花邨,杏花邨 24座 ,3,614,17589,,"3
",,31,0.83
f00a055b-85cd-4a90-8b2d-1ddbe530f933,大埔半山/康樂園,淺月灣,,1446,12448,,"3
",1,19,0.58
65deb1d3-e527-484b-a2aa-b49fb21d3475,跑馬地/東半山,蔚雲閣 ,2,617,25931,,"2
",,27,0.84
4e490501-8de9-4cab-8887-4f5ffbcbe891,馬灣/珀麗灣,珀麗灣 3期 20座 ,1,532,12969,,"2
",,14,0.78
87628bba-2d19-4d30-90f2-ae8677d1d9a4,愉景灣/離島,愉景灣,,1347,11135,,"3
",,23,0.86
34b24c66-14b0-4f28-923f-be5dd5e8dab9,屯門,錦華花園 B座 ,2,353,14164,34,"2
",,33,0.73
53e19f06-1224-4426-80fe-284dc784cf0c,屯門,翠寧花園 5座 ,3,484,9504,,,,28,0.84
d8688493-7b5e-4181-b05d-7e5f1ff69862,灣仔/銅鑼灣,新基大樓 ,3,368,21603,,"1
",,53,
d4801d7e-b368-4b1d-b3c5-5f3c9cffefa5,九龍灣/牛池灣,嘉和園 嘉仁大廈(A座) ,1,300,17666,,"1
",,42,0.8
b6009093-d8e0-4f28-a7ce-9679816e9aa0,貝沙灣,貝沙灣 1期 1座 ,1,618,35598,,,,15,0.8
45421e3a-fc9c-47d4-8313-484b70a9edf2,鯉景/嘉亨/逸濤/西灣河,華堂大廈 ,3,277,19422,,,,42,0.69
70be1926-80f8-42fa-9ba2-542a26c47a0e,沙田,沙田第一城 4期 41座 ,1,304,20000,,,,34,0.74
e0132cfd-4b88-4186-aba8-86b26f3d1305,北角半山,富豪閣 4座 ,1,631,17432,,"2
",1,40,0.77
5e7f7755-361d-40af-a5e6-e4b7426a71a8,馬鞍山,翠擁華庭 11座 ,2,770,11038,,"3
",2,19,0.78
7ad61f0a-5459-4968-be3a-5d8ced5866c3,西半山,俊傑花園 ,1,783,33205,,"3
",1,23,0.79
1038b275-2e51-40dd-90dd-651db020c069,東涌,東堤灣畔 2期 8座 ,3,813,12915,,,,20,0.75
d8a19da3-c020-4c65-8153-4a4f86a05abc,深井/青山公路(屯門段),浪翠園 3期 10座,,412,13956,,,,24,0.76
14b6dac2-6e42-4714-9f62-43ddcebb194f,荃灣,荃灣中心 天津樓 (8座) ,3,422,12559,,,,39,0.8
f931f476-7abc-49d5-826f-cb29c9959e10,深井/青山公路(屯門段),縉皇居 2座 ,2,653,16539,,,,19,0.74
8a66f688-42e0-446e-8148-5e1bfc596907,馬灣/珀麗灣,珀麗灣 1期 18座 ,3,611,11620,,"3
",,17,0.77
f25bab68-f0a8-48e0-abc5-91299c944313,將軍澳,寶盈花園 2座 ,1,590,14576,,,,18,0.85
4023d74c-04ce-44a3-8215-3e353faae6ba,黃埔/海逸,黃埔花園 11期 紫荊苑 9座 ,3,470,16595,,,,30,0.85
c0d910c2-63c5-4c00-a581-f7f8731ebff4,屯門,邁亞美海灣 5座 ,3,431,13921,28,"2
",,28,0.78
19dda6f8-4034-4f58-8656-e26e8e7c282a,屯門,康利中心 ,2,295,13898,,"1
",,34,0.65
83e55320-427f-46c3-9bc1-46df913606c6,長沙灣/深水埗,元州街,,522,8620,,,,60,
99d96654-a758-4477-99f0-b044395dfeaa,深井/青山公路(屯門段),香港黃金海岸 1座 ,1,476,12920,,,,29,0.78
433b7033-0ef7-4301-b71b-c2a17b444c34,黃埔/海逸,海逸豪園 5期 翠堤灣 23座 ,3,547,16819,,,,18,0.74
edf91b0b-bcfa-4d63-ab48-8fb255e96350,跑馬地/東半山,愉寶大廈 ,2,473,20253,,,,40,0.82
0175a529-7917-4a53-89d7-6e5aa86db438,愉景灣/離島,愉景灣 4期蘅峰蘅安徑  ,3,757,10303,,"3
",1,29,0.85
b79fc9df-4456-4723-9d43-d886eb6c91f7,九龍站,君臨天下 2座 ,3,743,37012,,"2
",1,16,0.72
b1c4385d-7f47-45e9-90db-d445d7141b50,火炭/沙田半山/九肚山,玖瓏山 日瓏閣 第2座 ,3,990,16969,35,"3
",1,4,
022cd547-b8e2-4f43-b2d4-ef6d0becffac,上水/粉嶺,華明邨 康明樓 (3座) ,2,566,5300,,"3
",,,
aee1b4f9-4c99-43fc-8948-29719a752511,奧運站,一號銀海 6座 ,2,665,30075,,"3
",1,13,0.74
3da3f24c-f712-47dc-aae0-5e81ad4dfda9,將軍澳,天晉 天晉 8座 ,3,533,20637,,"2
",,8,0.77
3ccd82c0-ef84-450c-8b83-248fb934515c,鑽石山/黃大仙,城南道10號 ,3,305,20327,,"2
",,16,0.65
857a2fba-28e2-4709-aee6-dd3f6bdb78b2,土瓜灣,翔龍灣 5座 ,1,367,21798,,"1
",,13,0.73
fda38830-8406-4a54-b960-a5815c0c2182,馬灣/珀麗灣,珀麗灣 5期 31座 ,2,476,13025,,"2
",,13,0.77
edcacdc2-a16e-48ce-b9c4-b8755b27b3b8,元朗,金閣豪園 9座 ,1,888,13288,,,,20,0.68
7fc9d398-b50b-427b-8c28-d37fb5415225,錦繡/加州/葡萄園,悅富豪苑,,888,8783,,,,12,1
2f956608-0d82-4b8e-86af-b914adee2aa5,深井/青山公路(屯門段),豪景花園 2期 豪華閣 (12座) ,2,536,9794,,"1
",,31,0.7
bbe6a35b-a6e2-454a-acc9-807b9d0d6963,愉景灣/離島,愉景灣,,1183,12256,,"3
",1,32,0.87
be4dafa1-65aa-40b7-b032-17e73afc52ce,鯉景/嘉亨/逸濤/西灣河,嘉亨灣 5座 ,1,498,24096,,,,14,0.74
56866808-96b2-4fc8-9b8b-c1c750492f5a,跑馬地/東半山,福群道,,598,20066,,"2
",,41,0.8
0db9473e-4bda-4a8c-a382-0ccd7cc4b684,屯門,好勝大廈 ,2,311,14308,,,,35,0.71
73dc9241-ac91-418f-ab7b-412a98a37ac8,美孚/華景,美孚新邨 6期 蘭秀道38-40號 ,1,926,16609,,"3
",1,43,0.75
72588485-ec56-4056-a3ad-f32e6dcf3417,堅尼地城/西營盤,薈臻 ,1,328,26219,,,,5,0.66
82c2c1dc-2865-40f0-8ea1-b7f67029066d,北角半山,雲景台 E-H座 ,1,1065,29107,,"3
",1,44,0.89
955756a8-f8b1-44fe-a6f6-fb0e034ffedb,奧運站,港灣豪庭 2期 8座 ,1,436,20183,,,,16,0.73
bb156904-e132-4a71-a135-5e2c03f923b5,西半山,瑞麒大廈 ,2,1650,26060,,"3
",1,41,0.91
149b7e6f-bb4a-412d-9c02-f1849fb69ab7,奧運站,帝峰‧皇殿 7座 ,2,999,31911,,"3
",1,9,0.76
5947f00c-0db0-469f-9058-a74ad41524cc,西貢,竹洋路,,1335,20973,,,,24,0.64
c76714ae-4c5c-4c71-92b0-fb572f66d63e,葵涌,保基大樓 ,2,417,10551,,,,45,0.72
7b9a0e8b-a148-421d-a28c-eb5aa703538a,火炭/沙田半山/九肚山,御龍山 9座,,1411,22324,,,,11,0.78
e58d3c17-0506-4075-92e0-ec63e38abb49,青衣,藍澄灣 6座 ,1,485,14020,,"2
",,16,0.71
f18f1886-63dc-44bc-a78b-25398e4fca8e,西半山,慧源閣 ,1,520,25384,,"1
",,29,0.8
2ab62479-e7e6-40c3-a3d3-09ecacf83ab3,堅尼地城/西營盤,時美閣 ,2,330,23939,,"1
",,36,0.67
f46e2c69-5513-4306-9509-03aed2773c53,屯門,仁愛大廈 ,2,344,11831,,"2
",,38,
b90384e6-ed2c-4028-9a4c-3445f1bd63bd,屯門,屯門市廣場 1期 3座 ,1,393,15521,,"2
",,32,0.72
24a60a74-7f21-4218-9651-3673786fed51,堅尼地城/西營盤,和發大廈 ,3,295,20271,,"1
",,44,
2b95cd60-f1e2-4305-93ca-d5f7239e39f5,荃灣,環宇海灣 3座 ,3,765,16078,,"3
",1,5,
9e24de36-6fcd-4556-bbe6-7a6634d34b09,又一村/石硤尾,又一居 10座 ,3,657,28614,55,"3
",1,27,0.8
69f52207-2eac-4f36-ac5f-b64eb9444c44,何文田/京士柏,愛華大廈 ,3,1109,16230,,"3
",1,58,
3f3758fe-a615-405a-8302-ce4a7ec22f02,香港仔/鴨脷洲,碧瑤灣 48座 ,2,2488,20088,,"4
",2,42,0.93
92d493ae-0b26-4752-81cb-16a547a158e7,屯門,寶怡花園  ,3,480,12083,,"2
",,26,0.81
72591c3e-3a0b-4e47-9785-d96f93d41d96,將軍澳,峻瀅 II 3座 ,3,510,14705,,,,3,
bb3906c4-636f-4cf8-b3f5-32817a5e2655,西半山,尚嶺 ,1,389,30334,,"1
",,3,
1c4370da-32a7-4d17-b279-f1676f457e29,沙田,翠湖花園 1期 A座 ,3,908,15308,,,,30,0.82
04334a3c-3634-4a59-8307-d6bfde56ea8f,九龍灣/牛池灣,德福花園 N座 ,2,588,15476,,,,38,0.88
8185af14-dd57-4851-a7a4-01a9a377701a,深井/青山公路(屯門段),碧堤半島 1期 6座 ,2,893,15677,,,,16,0.76
34e46436-b21d-409d-ba00-69abe6339be2,荃灣,荃景花園 2期 12座 ,3,380,14157,,"2
",,31,0.83
0f11d53c-af9a-4f57-bfd3-348119f0ea1e,西半山,嘉兆臺 1座 ,2,780,29230,,"3
",1,27,0.76
3ea26f84-1e4d-43e8-b99b-15007714f59e,跑馬地/東半山,黃泥涌道29號,,668,23203,,"2
",,56,0.95
70555ce6-c660-4733-8e2a-522698fe4d8a,鑽石山/黃大仙,現崇山 3A座 ,1,936,26495,,,,7,0.78
24d4f4b6-bd30-4a42-9133-e22ccad9e4df,堅尼地城/西營盤,海都樓 A座 ,2,388,18041,,"2
",,53,0.9
06a05300-027b-400a-8bff-4444859b79b6,跑馬地/東半山,蟠龍苑 1座,,848,27122,,"3
",1,25,0.81
cf08cc4d-9bea-498e-aace-939f46450fc0,葵涌,新葵芳花園 A座 ,1,408,15931,,"2
",,36,0.79
256fa1f3-af7d-442b-866f-68dd6dd71306,跑馬地/東半山,嘉樂居 ,2,290,20000,,,,29,0.69
704b1b00-7560-4317-af78-93f9bbd60ede,北角/炮台山,形品 ,2,376,20744,,,,8,0.8
457fe5c1-e332-4d5b-b1e4-43209c918e11,藍田/油塘,康柏苑 金柏閣 (G座) ,3,401,14214,,,,26,0.78
090ae78d-0e09-49b4-b533-7b205ca3b5bd,大圍,金獅花園 2期 金富閣 (A座) ,1,322,16677,,,,32,0.62
91ce190b-b346-4d12-a4af-10055ebe9eee,大埔墟/太和,富亨邨  ,3,397,11083,5768,"2
",,,
521406d8-c3d8-4877-9437-e4ac7bf9bbe9,鰂魚涌/康怡,逸樺園 1座 ,3,614,21172,,"2
",,16,0.78
34291a85-b8e5-49df-b39f-c267ed8832bf,跑馬地/東半山,蔚雲閣 ,1,617,25607,57,"2
",,27,0.84
e8b32513-1657-44f4-88ca-4ae58f53a6d3,西半山,康威園 Ab座 ,3,1550,27096,,"4
",1,47,0.86
63fd2d0e-dca5-4c01-810f-a0f2d669ea6c,屯門,大興花園 2期 4座 ,1,475,12210,,"2
",,25,0.76
62fa825c-4857-4597-8421-40471301ad75,太古城,太古城 海景花園(西) 銀柏閣 (38座) ,3,897,20066,,"3
",,36,0.9
4638e0c7-c8c6-4aeb-b8e5-1835bb65f74d,荃灣,荃灣中心 漢陽樓 (12座) ,1,377,14137,,,,37,0.77
94c6a9dd-1aa3-4fac-ae98-c9d4fc9653c9,屯門,康利中心 ,2,295,13830,,"1
",,34,0.65
f47d350f-40da-4409-8757-fefe6a493fde,藍田/油塘,康華苑 頌康閣 (C座) ,1,423,12718,,,,32,0.74
71bce9b3-6b4c-469d-8756-92f8836dee3f,香港仔/鴨脷洲,深灣9號 3座 ,1,1268,41009,,"3
",1,7,0.79
3c1c9ee3-9267-4f9b-9461-6e1c7c4d8a2d,觀塘,翠屏(北)邨 翠榕樓 ,3,381,9186,,"2
",,,
57867cef-5e64-4765-94a8-5c7177456a54,馬灣/珀麗灣,珀麗灣 5期 31座 ,1,575,12834,,"2
",,13,0.78
2caad0df-5b6b-4a13-bc0f-385f66ad0d72,天水圍,嘉湖山莊 7期 景湖居  ,2,547,11060,,,,24,0.77
74a67107-03d3-46b5-ba44-b15ccca86133,愉景灣/離島,愉景灣,,693,12265,,"2
",,29,0.81
175c96a9-832d-4064-be85-ac8833f94f91,元朗,Yoho Town 2期 9座 ,3,880,14545,,"4
",,9,0.78
6224b8aa-0a12-4816-b799-8b1148a62349,元朗,尚悅 3座,,443,12415,,,,6,0.73
8a434d3e-4ceb-41a7-875c-ed2dc7b017a3,上水/粉嶺,御皇庭 2座 ,3,414,13961,,,,13,0.74
c8975d2b-bddf-4f76-829d-c1dbe0aabfb8,馬鞍山,新港城 4期 F座 ,1,338,18639,,,,25,0.73
b02004c0-1988-4701-a976-42d74595ba7d,東涌,昇薈 3座 ,3,1046,13747,,,,4,
2b14d311-6d68-4af2-85c0-0b498385608b,愉景灣/離島,愉景灣,,1903,15659,,"5
",,23,0.88
144e262e-fab2-4265-bdea-2a04d157a841,藍田/油塘,鯉安苑 鯉欣閣 (C座) ,1,650,12307,,"3
",1,17,
96844631-6a24-4340-937b-e5d8750bf6a9,將軍澳,嘉悅 2座 ,3,372,17473,,"1
",,3,
736cde1d-48a1-4403-a536-0e6828cf2937,馬灣/珀麗灣,珀麗灣 5期 27座 ,2,574,12369,,"2
",,13,0.78
7c8ed650-8f07-4f54-8c78-47f96f600d3f,上水/粉嶺,彩蒲苑 彩顏閣 (D座) ,2,438,11415,8333,"2
",,34,0.75
dfdedf50-e4ee-4fd3-af9c-2e16a86747e8,愉景灣/離島,蝶崗,,1961,12646,,"3
",2,,
2cacf099-a04d-4e6b-86d0-c436c26a70a2,鑽石山/黃大仙,怡庭居 1座 ,2,279,18996,,,,20,0.69
91950285-7dac-4bd6-b894-451ec64488ad,馬灣/珀麗灣,珀麗灣 1期 17座 ,1,378,17195,40,"1
",,17,0.76
d9c0e089-8a08-4494-84a6-c3056ee46578,筲箕灣/柴灣/藍灣半島,筲箕灣廣場 麗怡苑 (2座) ,1,337,17448,,"2
",,27,0.72
6c16adba-2455-4c20-bbf5-de10ea3b3f1b,何文田/京士柏,九龍塘大廈 ,3,1163,18486,,"3
",1,55,0.78
4283354d-d363-4a27-986d-1267adb47d8b,西貢,滿湖花園,,2209,39384,,"5
",2,38,1
6d13f8b6-17ed-4a36-b5e0-251163d343c1,愉景灣/離島,愉景灣 4期蘅峰蘅安徑  ,2,755,10066,,"3
",1,29,0.85
c72d5a85-6043-437c-9e0a-2594d6fb9b17,元朗,艷虹樓 ,3,385,12727,,,,43,
13b44bd2-fd6c-41ef-853e-318dbc497dab,何文田/京士柏,愛華閣 第二期 ,3,798,16040,,"2
",,47,
cbe0b8f5-b9e9-4a31-8960-15c170a6c7b5,西貢,茅莆,,2100,10000,,,,,
86d76a73-7a1a-40a2-a835-03a0411fbed1,西半山,帝豪閣 C座 ,1,1027,29211,,"3
",,23,0.78
eedb5866-e3d9-430d-aa8a-d0e75d429b20,東涌,映灣園 1期 賞濤軒 2座 ,1,636,12405,,,,17,0.74
c9894f5c-f9e8-4ea4-b7ff-aa8e84636b6f,筲箕灣/柴灣/藍灣半島,佳翠苑 顯翠閣 (A座) ,1,538,8364,,"2
",,26,0.73
2c5a8764-a0df-4820-9779-1f71df5a9829,屯門,錦華花園  ,3,330,14545,,"2
",,33,0.72
eda2b8e4-20af-42f6-8f7a-25741c5eb25e,九龍灣/牛池灣,德福花園 O座 ,2,512,16171,,"2
",,38,0.89
a68ac95f-c1fa-4170-bcbe-2ffe3ff251b5,火炭/沙田半山/九肚山,麗峰花園,,1761,13060,,,,31,0.79
a9be9bc7-b337-4f77-842a-1ae5b0e729dc,西半山,帝華臺 ,1,691,21418,,"3
",1,21,0.74
d40becc0-2937-4a60-8417-46c19dcef4c0,西貢,南山,,1860,18817,,,,,
b03580e5-1e39-422a-bc62-e79b3f1d120e,中半山,鳳凰閣 2座 ,1,890,24719,,"3
",1,42,0.91
f74e0f55-eb76-420a-979d-021e32d47af3,屯門,邁亞美海灣  ,1,625,13120,,,,28,0.76
0beac171-7e50-4a85-b84b-29ad26fd40ad,大圍,金獅花園 1期 金康閣 (A座) ,2,363,15151,,,,33,0.64
94c311f9-922a-434a-bdcd-023eafd566af,青衣,藍澄灣 1座 ,3,451,13747,,,,16,0.71
a7d2c9c0-0f3d-432c-ab4f-b9e391a43f99,元朗,好順意大廈 A座 ,1,266,16766,,"1
",,32,0.75
d8f0e1fd-9e2d-40fd-b641-f015b87502da,北角/炮台山,豪廷峰 2座 ,2,569,26362,,"2
",,19,0.74
7d428e79-d798-4599-b370-e2fb6ed965b1,紅磡,城中匯 ,2,410,19756,,,,4,
114fd81b-07a3-4a94-bd97-da8d1f1cba83,九龍灣/牛池灣,啟泰苑 啟安閣 (B座) ,2,546,12637,,,,36,0.81
807f6ece-1346-49bd-99df-7373c83a4d21,上環/中環/金鐘,聚賢居 1座 ,2,631,26941,,"3
",,13,0.73
a1f2f01f-5976-424a-a33c-b10dae7fe43d,上水/粉嶺,天平邨 天美樓 (5座) ,1,443,5372,,,,,
6d79a5cd-7345-4ecc-ae2d-37c67fcade3c,長沙灣西,碧海藍天 3座 ,2,499,16232,,"2
",,16,0.75
205f99b5-42a7-47c2-b046-639f341b7f9b,美孚/華景,美孚新邨 7期 萬事達廣場1-3號 ,3,521,15355,,"2
",,43,
ba3d509d-e1c8-46fd-89fa-d58c65d99d25,藍田/油塘,麗港城 1期 15座 ,2,517,15473,,"2
",,29,0.81
e38baca8-4c36-4240-ac66-879221e0cbbb,火炭/沙田半山/九肚山,御龍山 11座 ,1,537,21415,,,,11,0.78
fefe8896-ea55-4c56-9b2c-a708be4bceac,東涌,海堤灣畔 1座,,843,13048,,,,17,0.75
1f34fcd0-579f-4df0-b174-ee46c2cfcc01,灣仔/銅鑼灣,星街5號 ,2,408,30392,,,,9,0.6
bc4c1c5e-b26f-4be6-8adc-8b3eeb4f57ae,跑馬地/東半山,力生軒 ,2,341,23401,,"1
",,21,0.68
533e9be9-8711-44db-9f79-aa3e679cb2e1,上水/粉嶺,牽晴間 3座 ,2,573,12966,,"3
",1,20,0.73
0c9e337f-0ca1-4a39-af38-b251a7677dc1,跑馬地/東半山,豪軒 ,1,374,24064,,,,27,0.57
bfb116f9-a446-421a-8f4e-9f9d709df9a7,火炭/沙田半山/九肚山,御龍山 9座 ,1,935,19251,,,,11,0.78
a202efb5-c12d-4f16-9ecb-72421b288dd1,筲箕灣/柴灣/藍灣半島,建業大樓 ,1,257,15758,,"2
",,48,0.68
e215a572-9439-404a-bf30-a01aadf90d55,深井/青山公路(屯門段),碧堤半島 1期 9座 ,2,524,13358,,,,16,0.75
02ad7d7c-6ce0-4129-b28d-7012906caebd,跑馬地/東半山,晉寶大廈 ,3,369,18428,,"1
",,35,0.72
89db4945-6175-40b6-9788-d4fe7fe7aa51,香港仔/鴨脷洲,南灣 10座 ,2,463,19870,,,,9,0.78
908e1cca-d18a-4d08-9480-9a046fbdef06,長沙灣/深水埗,福華街 ,2,384,12890,,"2
",,38,0.62
3116f897-dd69-46a5-9d0b-e37d028e0bc6,旺角/油麻地,翠園大樓  ,3,765,12000,,"2
",,55,0.99
63bc70c4-b020-4102-9b78-b3f39753ef4a,火炭/沙田半山/九肚山,壹號雲頂 1期 9座 ,2,857,20770,,,,11,0.75
22c449c9-2c31-4d7d-bddd-9e8d39f614e1,藍田/油塘,麗港城 3期 32座 ,1,748,17379,36,"3
",1,27,0.8
d7cba557-2541-4566-887a-bd34c1b0637a,麗城/青山公路(荃灣段),恆麗園 6座 ,2,680,14411,,,,25,0.69
574c239f-aead-4040-a08a-4f34134ee053,上環/中環/金鐘,尚賢居 ,3,488,27663,,"2
",,8,0.7
76ea3393-e853-4cbe-91c0-c83c2f482337,東涌,映灣園 2期 映濤軒 8座 ,2,728,11950,,"3
",1,15,0.74
22262e14-e02c-4ad8-92c5-a10b8f01da0d,長沙灣西,碧海藍天 5座 ,1,510,18588,,"2
",,16,0.75
8de180d7-0427-445b-8b2e-a2e16a6fb3a2,何文田/京士柏,嘉道理道,,1040,25769,32,"3
",1,63,
e45e203d-2313-4e5b-a739-f405296d0d87,屯門,偉景花園 B座 ,3,519,11560,,"3
",,32,0.8
1225fc40-8166-40b9-924f-54631d4f65e7,黃埔/海逸,黃埔花園 11期 紫荊苑 7座 ,1,505,18019,,"2
",,30,0.85
9116a6ae-e6f3-4f69-ac3a-30b7f3c8bb79,屯門,置樂花園 樂怡苑 (3座) ,1,449,10244,,,,38,0.87
e41c2751-fde6-4a3c-b422-9fb216e00ff4,馬灣/珀麗灣,珀麗灣 5期 30座 ,1,1489,17461,,"3
",3,13,
9bc5321c-45a2-4859-841b-5a05b9889623,將軍澳,新寶城 5座 ,1,434,18663,,"2
",,20,0.72
a53c580a-35e5-4317-a595-43c52bdd5d88,將軍澳,天晉 II 5B座 ,1,551,20834,,"2
",,5,0.79
d9f74933-5063-469c-a057-652cc38b1945,屯門,屯門市廣場 2期 2座 ,3,325,15076,32,,,31,0.77
44704765-7117-40b7-804c-d68879d9e788,上水/粉嶺,粉嶺名都 富臨閣 (6座) ,1,369,13008,,,,26,0.74
703c43ca-ff2a-43ad-9562-4c60a5874d12,將軍澳,日出康城 3期A 緻藍天 晶巒 (5座),,688,17441,,"3
",1,5,
973f16e7-fb34-4b5a-b5b5-6b6ef7af79cd,元朗,柏𣾷 1座,,529,13232,28,,,4,
432e31f8-82fa-4282-869e-995f6bee8808,將軍澳,清水灣半島 2期 7座 ,1,684,13157,,"3
",1,17,0.76
be417d43-241c-4656-aafa-7f75d914b239,又一村/石硤尾,雅麗苑,,506,25059,,"2
",,40,0.83
c87f80c4-0ac4-4eae-bdec-812063656a36,旺角/油麻地,Mod595 ,2,388,16958,,"1
",,12,0.71
077694c8-cccc-4d72-b04e-76712e86255f,灣仔/銅鑼灣,海源中心 ,1,328,22103,,"2
",,23,0.67
